,title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,0
236,StockNews.com Initiates Coverage on Clearway Energy  ( NYSE:CWEN ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-clearway-energy-nysecwen.html,StockNews.com Initiates Coverage on Clearway Energy ( NYSE ... Defense World ...,0.274279,Somewhat-Bullish,,0.223706,Somewhat-Bullish,20230316T083043,"{'label': 'neutral', 'score': 0.7652032375335693}"
237,Hercules Capital  ( NYSE:HTGC )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/hercules-capital-nysehtgc-research-coverage-started-at-stocknews-com.html,Hercules Capital ( NYSE:HTGC ) Research Coverage Started at ... Defense World ...,0.360407,Bullish,,0.264774,Somewhat-Bullish,20230316T083043,"{'label': 'neutral', 'score': 0.8722140192985535}"
238,StockNews.com Initiates Coverage on HubSpot  ( NYSE:HUBS ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-hubspot-nysehubs.html,"Stock analysts at StockNews.com started coverage on shares of HubSpot ( NYSE:HUBS - Get Rating ) in a research report issued to clients and investors on Thursday. The firm set a ""hold"" rating on the software maker's stock. Other research analysts have also recently issued reports about the ...",0.308423,Somewhat-Bullish,,0.227533,Somewhat-Bullish,20230316T083043,"{'label': 'neutral', 'score': 0.8806190490722656}"
239,StockNews.com Begins Coverage on ACNB  ( NASDAQ:ACNB ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-acnb-nasdaqacnb.html,"Research analysts at StockNews.com started coverage on shares of ACNB ( NASDAQ:ACNB - Get Rating ) in a research report issued to clients and investors on Thursday. The firm set a ""hold"" rating on the bank's stock. NASDAQ:ACNB opened at $32.00 on Thursday.",0.251232,Somewhat-Bullish,,0.139373,Neutral,20230316T082644,"{'label': 'neutral', 'score': 0.9109603762626648}"
240,StockNews.com Initiates Coverage on United States Steel  ( NYSE:X ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-united-states-steel-nysex.html,"Investment analysts at StockNews.com assumed coverage on shares of United States Steel ( NYSE:X - Get Rating ) in a research note issued on Thursday. The firm set a ""hold"" rating on the basic materials company's stock. A number of other brokerages also recently issued reports on X.",0.243678,Somewhat-Bullish,,0.140762,Neutral,20230316T082246,"{'label': 'neutral', 'score': 0.9174720048904419}"
241,StockNews.com Begins Coverage on Yelp  ( NYSE:YELP ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-yelp-nyseyelp.html,"Analysts at StockNews.com assumed coverage on shares of Yelp ( NYSE:YELP - Get Rating ) in a research report issued on Thursday. The brokerage set a ""buy"" rating on the local business review company's stock.",0.280451,Somewhat-Bullish,,0.237924,Somewhat-Bullish,20230316T082245,"{'label': 'neutral', 'score': 0.9109441041946411}"
242,Watts Water Technologies  ( NYSE:WTS )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/watts-water-technologies-nysewts-research-coverage-started-at-stocknews-com.html,Watts Water Technologies ( NYSE:WTS ) Research Coverage Started ... Defense World ...,0.273641,Somewhat-Bullish,,0.203109,Somewhat-Bullish,20230316T082244,"{'label': 'neutral', 'score': 0.6617701053619385}"
243,Xcel Energy  ( NYSE:XEL )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/xcel-energy-nysexel-earns-hold-rating-from-analysts-at-stocknews-com.html,Xcel Energy ( NYSE:XEL ) Earns Hold Rating from Analysts at ... Defense World ...,0.345564,Somewhat-Bullish,,0.296204,Somewhat-Bullish,20230316T082244,"{'label': 'positive', 'score': 0.7695813775062561}"
244,StockNews.com Initiates Coverage on American Airlines Group  ( NASDAQ:AAL ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-american-airlines-group-nasdaqaal.html,StockNews.com Initiates Coverage on American Airlines Group ... Defense World ...,0.264664,Somewhat-Bullish,,0.158884,Somewhat-Bullish,20230316T082243,"{'label': 'neutral', 'score': 0.8926141858100891}"
245,AAON  ( NASDAQ:AAON )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/aaon-nasdaqaaon-now-covered-by-stocknews-com.html,"Investment analysts at StockNews.com initiated coverage on shares of AAON ( NASDAQ:AAON - Get Rating ) in a research report issued on Thursday. The brokerage set a ""hold"" rating on the construction company's stock.",0.292263,Somewhat-Bullish,,0.180881,Somewhat-Bullish,20230316T082243,"{'label': 'neutral', 'score': 0.9149550199508667}"
246,Western Union  ( NYSE:WU )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/western-union-nysewu-now-covered-by-stocknews-com.html,"Equities researchers at StockNews.com initiated coverage on shares of Western Union ( NYSE:WU - Get Rating ) in a research note issued to investors on Thursday. The brokerage set a ""hold"" rating on the credit services provider's stock. A number of other analysts have also weighed in on the ...",0.36886,Bullish,,0.196836,Somewhat-Bullish,20230316T082242,"{'label': 'neutral', 'score': 0.7901878952980042}"
247,CACI International  ( NYSE:CACI )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/caci-international-nysecaci-coverage-initiated-by-analysts-at-stocknews-com-2.html,CACI International ( NYSE:CACI ) Coverage Initiated by Analysts at ... Defense World ...,0.303522,Somewhat-Bullish,,0.279361,Somewhat-Bullish,20230316T081441,"{'label': 'neutral', 'score': 0.8708339929580688}"
248,"With Saudi deals, US, China are now battling for influence in Mideast",https://www.business-standard.com/article/international/with-saudi-deals-us-china-are-now-battling-for-influence-in-mideast-123031600250_1.html,"In a matter of days, Saudi Arabia carried out blockbuster agreements with the world's two leading powers, signing a Chinese-facilitated deal aimed at restoring diplomatic ties with its arch-nemesis Iran and announcing a massive contract to buy commercial planes from US manufacturer Boeing.",0.063126,Neutral,,0.143801,Neutral,20230316T075000,"{'label': 'positive', 'score': 0.9283165335655212}"
249,Canon  ( NYSE:CAJ )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/canon-nysecaj-now-covered-by-analysts-at-stocknews-com.html,StockNews.com assumed coverage on shares of Canon ( NYSE:CAJ - Get Rating ) in a report issued on Thursday. The brokerage issued a strong-buy rating on the technology company's stock. A number of other equities research analysts also recently commented on the company.,0.292077,Somewhat-Bullish,,0.159215,Somewhat-Bullish,20230316T074047,"{'label': 'neutral', 'score': 0.8624473810195923}"
250,Cardinal Health  ( NYSE:CAH )  Receives New Coverage from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/cardinal-health-nysecah-receives-new-coverage-from-analysts-at-stocknews-com-2.html,Cardinal Health ( NYSE:CAH ) Receives New Coverage from ... Defense World ...,0.338813,Somewhat-Bullish,,0.267183,Somewhat-Bullish,20230316T074047,"{'label': 'positive', 'score': 0.9011499285697937}"
251,Cable One  ( NYSE:CABO )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/cable-one-nysecabo-now-covered-by-stocknews-com.html,"Analysts at StockNews.com initiated coverage on shares of Cable One ( NYSE:CABO - Get Rating ) in a report released on Thursday. The firm set a ""hold"" rating on the stock. CABO has been the topic of a number of other research reports.",0.270591,Somewhat-Bullish,,0.229,Somewhat-Bullish,20230316T074046,"{'label': 'neutral', 'score': 0.9155126214027405}"
252,Cable One  ( NYSE:CABO )  Receives New Coverage from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/cable-one-nysecabo-receives-new-coverage-from-analysts-at-stocknews-com.html,Cable One ( NYSE:CABO ) Receives New Coverage from Analysts at ... Defense World ...,0.245844,Somewhat-Bullish,,0.228844,Somewhat-Bullish,20230316T074045,"{'label': 'positive', 'score': 0.7934803366661072}"
253,StockNews.com Begins Coverage on ConocoPhillips  ( NYSE:COP ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-conocophillips-nysecop.html,"Stock analysts at StockNews.com began coverage on shares of ConocoPhillips ( NYSE:COP - Get Rating ) in a research note issued to investors on Thursday. The firm set a ""hold"" rating on the energy producer's stock.",0.309736,Somewhat-Bullish,,0.192326,Somewhat-Bullish,20230316T072441,"{'label': 'neutral', 'score': 0.9134658575057983}"
254,Avery Dennison  ( NYSE:AVY )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/avery-dennison-nyseavy-now-covered-by-stocknews-com.html,"Research analysts at StockNews.com initiated coverage on shares of Avery Dennison ( NYSE:AVY - Get Rating ) in a research note issued to investors on Thursday. The brokerage set a ""hold"" rating on the industrial products company's stock.",0.319381,Somewhat-Bullish,,0.212764,Somewhat-Bullish,20230316T072441,"{'label': 'neutral', 'score': 0.9174696207046509}"
255,BlueLinx  ( NYSE:BXC )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/bluelinx-nysebxc-now-covered-by-analysts-at-stocknews-com.html,StockNews.com initiated coverage on shares of BlueLinx ( NYSE:BXC - Get Rating ) in a report published on Thursday. The brokerage issued a hold rating on the construction company's stock.,0.277446,Somewhat-Bullish,,0.190469,Somewhat-Bullish,20230316T070844,"{'label': 'neutral', 'score': 0.9078725576400757}"
256,StockNews.com Initiates Coverage on Boston Properties  ( NYSE:BXP ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-boston-properties-nysebxp.html,"Stock analysts at StockNews.com started coverage on shares of Boston Properties ( NYSE:BXP - Get Rating ) in a research note issued to investors on Thursday. The firm set a ""hold"" rating on the real estate investment trust's stock.",0.269752,Somewhat-Bullish,,0.1887,Somewhat-Bullish,20230316T070841,"{'label': 'neutral', 'score': 0.8987923860549927}"
257,CACI International  ( NYSE:CACI )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/caci-international-nysecaci-coverage-initiated-by-analysts-at-stocknews-com.html,CACI International ( NYSE:CACI ) Coverage Initiated by Analysts at ... Defense World ...,0.325877,Somewhat-Bullish,,0.278456,Somewhat-Bullish,20230316T070651,"{'label': 'neutral', 'score': 0.8708339929580688}"
258,Cato  ( NYSE:CATO )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/cato-nysecato-coverage-initiated-at-stocknews-com.html,"Research analysts at StockNews.com assumed coverage on shares of Cato ( NYSE:CATO - Get Rating ) in a research report issued on Thursday. The brokerage set a ""hold"" rating on the specialty retailer's stock. Separately, TheStreet lowered Cato from a ""c"" rating to a ""d+"" rating in a research ...",0.366668,Bullish,,0.29736,Somewhat-Bullish,20230316T070648,"{'label': 'negative', 'score': 0.6159594058990479}"
259,Cato  ( NYSE:CATO )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/cato-nysecato-coverage-initiated-at-stocknews-com-2.html,"Equities research analysts at StockNews.com assumed coverage on shares of Cato ( NYSE:CATO - Get Rating ) in a research note issued to investors on Thursday. The firm set a ""hold"" rating on the specialty retailer's stock.",0.319781,Somewhat-Bullish,,0.303764,Somewhat-Bullish,20230316T070648,"{'label': 'neutral', 'score': 0.9073476791381836}"
260,StockNews.com Initiates Coverage on Crown Castle  ( NYSE:CCI ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-crown-castle-nysecci.html,"Equities researchers at StockNews.com started coverage on shares of Crown Castle ( NYSE:CCI - Get Rating ) in a report issued on Thursday. The firm set a ""hold"" rating on the real estate investment trust's stock.",0.302255,Somewhat-Bullish,,0.24003,Somewhat-Bullish,20230316T070645,"{'label': 'neutral', 'score': 0.9050782918930054}"
261,Eastman Chemical  ( NYSE:EMN )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/eastman-chemical-nyseemn-coverage-initiated-at-stocknews-com.html,"Equities researchers at StockNews.com assumed coverage on shares of Eastman Chemical ( NYSE:EMN - Get Rating ) in a research report issued on Thursday. The brokerage set a ""hold"" rating on the basic materials company's stock.",0.274158,Somewhat-Bullish,,0.213999,Somewhat-Bullish,20230316T070241,"{'label': 'neutral', 'score': 0.9169517159461975}"
262,CNO Financial Group  ( NYSE:CNO )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/cno-financial-group-nysecno-coverage-initiated-by-analysts-at-stocknews-com.html,CNO Financial Group ( NYSE:CNO ) Coverage Initiated by Analysts ... Defense World ...,0.279356,Somewhat-Bullish,,0.181251,Somewhat-Bullish,20230316T065453,"{'label': 'neutral', 'score': 0.8691966533660889}"
263,Crescent Point Energy  ( NYSE:CPG )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/crescent-point-energy-nysecpg-now-covered-by-analysts-at-stocknews-com.html,Crescent Point Energy ( NYSE:CPG ) Now Covered by Analysts at ... Defense World ...,0.323005,Somewhat-Bullish,,0.220124,Somewhat-Bullish,20230316T065452,"{'label': 'neutral', 'score': 0.9318522214889526}"
264,CenterPoint Energy  ( NYSE:CNP )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/centerpoint-energy-nysecnp-earns-hold-rating-from-analysts-at-stocknews-com.html,CenterPoint Energy ( NYSE:CNP ) Earns Hold Rating from Analysts ... Defense World ...,0.261732,Somewhat-Bullish,,0.142238,Neutral,20230316T065452,"{'label': 'positive', 'score': 0.8531320691108704}"
265,CNH Industrial  ( NYSE:CNHI )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/cnh-industrial-nysecnhi-coverage-initiated-at-stocknews-com.html,"Equities research analysts at StockNews.com began coverage on shares of CNH Industrial ( NYSE:CNHI - Get Rating ) in a report released on Thursday. The brokerage set a ""buy"" rating on the stock. CNHI has been the subject of a number of other reports.",0.250036,Somewhat-Bullish,,0.145197,Neutral,20230316T065452,"{'label': 'neutral', 'score': 0.9385651350021362}"
266,Extra Space Storage  ( NYSE:EXR )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/extra-space-storage-nyseexr-now-covered-by-analysts-at-stocknews-com.html,Extra Space Storage ( NYSE:EXR ) Now Covered by Analysts at ... Defense World ...,0.252986,Somewhat-Bullish,,0.134315,Neutral,20230316T065452,"{'label': 'neutral', 'score': 0.9053798913955688}"
267,Cooper Companies  ( NYSE:COO )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/cooper-companies-nysecoo-earns-hold-rating-from-analysts-at-stocknews-com.html,Cooper Companies ( NYSE:COO ) Earns Hold Rating from Analysts ... Defense World ...,0.2472,Somewhat-Bullish,,0.24783,Somewhat-Bullish,20230316T065451,"{'label': 'positive', 'score': 0.6568027138710022}"
268,StockNews.com Initiates Coverage on CNA Financial  ( NYSE:CNA ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-cna-financial-nysecna.html,"StockNews.com started coverage on shares of CNA Financial ( NYSE:CNA - Get Rating ) in a research note issued on Thursday. The brokerage set a ""buy"" rating on the insurance provider's stock. Shares of NYSE:CNA opened at $37.10 on Thursday.",0.206779,Somewhat-Bullish,,0.088148,Neutral,20230316T065450,"{'label': 'neutral', 'score': 0.9070179462432861}"
269,StockNews.com Initiates Coverage on Chico's FAS  ( NYSE:CHS ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-chicos-fas-nysechs.html,"Equities research analysts at StockNews.com started coverage on shares of Chico's FAS ( NYSE:CHS - Get Rating ) in a note issued to investors on Thursday. The firm set a ""buy"" rating on the specialty retailer's stock. Several other research analysts also recently weighed in on the stock.",0.280342,Somewhat-Bullish,,0.239254,Somewhat-Bullish,20230316T065450,"{'label': 'neutral', 'score': 0.9008458256721497}"
